belongs_to_collection,budget,popularity,production_countries,runtime,spoken_languages,vote_average,vote_count,year,cast_size,crew_size,is_english,is_non-popular_production,is_Animation,is_Comedy,is_Family,is_Adventure,is_Fantasy,is_Drama,is_Romance,is_Action,is_Crime,is_Thriller,is_History,is_Science Fiction,is_Mystery,is_Horror,is_War,is_Music,is_non-popular_director,is_Friday,is_Holiday
1,12806000.0,14.697679999999998,28,125.0,2,7.2,224.0,2004.0,22,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,80000000.0,11.202764,28,130.0,2,5.8,375.0,2004.0,14,109,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,80000000.0,12.047671,67,128.0,3,6.2,400.0,2005.0,21,107,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1,130000.0,10.652818,28,79.0,1,5.3,320.0,2004.0,6,25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,6500000.0,9.642214,18,105.0,2,7.0,565.0,2004.0,19,18,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1,45000000.0,15.434731,28,113.0,1,5.7,282.0,2004.0,16,120,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,500000.0,12.428269,28,90.0,1,6.9,110.0,2004.0,7,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,50000000.0,16.158179999999998,28,110.0,1,5.5,646.0,2005.0,17,106,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,10000000.0,1.551648,28,125.0,1,8.2,12.0,2003.0,18,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,700000.0,1.4001860000000002,10,110.0,1,6.0,18.0,2003.0,10,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,8000000.0,5.126696,28,138.0,3,5.1,29.0,2004.0,11,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,350000.0,2.96237,28,85.0,2,6.7,61.0,2004.0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2600000.0,2.203949,38,105.0,1,7.6,23.0,2004.0,14,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,8700000.0,11.643026,28,100.0,1,6.8,540.0,2006.0,16,26,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,6000000.0,4.664474,9,141.0,2,5.7,74.0,2004.0,8,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,30000000.0,14.471373000000002,28,132.0,2,7.7,2519.0,2004.0,49,81,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17500000.0,10.262332,81,121.0,2,7.5,805.0,2004.0,28,41,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,150000000.0,22.038405,59,115.0,1,6.7,3759.0,2005.0,32,115,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50000000.0,6.936677,28,119.0,7,7.1,781.0,2004.0,16,21,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,116000000.0,9.86738,28,170.0,1,7.0,1526.0,2004.0,65,149,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,70000000.0,7.682562,46,143.0,2,7.0,448.0,2004.0,9,22,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1,80000000.0,11.876386,28,115.0,1,6.1,1412.0,2004.0,19,99,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,10000000.0,6.143324,56,101.0,1,5.6,267.0,2005.0,20,84,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1500000.0,8.923953,28,90.0,1,6.3,29.0,1983.0,12,8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
1,3950000.0,5.276546,28,127.0,3,6.1,19.0,1930.0,9,6,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,30.0,0.8333299999999999,37,100.0,1,4.7,11.0,1992.0,16,17,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1400000.0,3.336494,28,134.0,1,7.1,47.0,1941.0,97,36,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1200000.0,2.9147380000000003,28,80.0,1,6.4,42.0,1977.0,4,8,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10000000.0,8.278525,9,101.0,1,6.8,116.0,2004.0,12,18,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,43000000.0,13.802674,38,97.0,2,4.9,590.0,2005.0,20,111,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,30000000.0,4.817052,44,102.0,1,5.1,127.0,2005.0,26,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30000000.0,11.093737,39,136.0,1,7.3,510.0,2005.0,10,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,6000000.0,2.447359,28,139.0,1,5.7,22.0,1976.0,10,18,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,6000000.0,4.038283,28,107.0,1,4.6,17.0,1991.0,23,19,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,26000000.0,14.362544,28,89.0,1,5.6,89.0,1994.0,19,7,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1,18339750.0,7.692239999999999,31,156.0,3,7.7,1059.0,2004.0,62,59,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,30000000.0,11.552956,38,109.0,3,6.0,318.0,2005.0,24,104,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,32000000.0,9.756822,28,95.0,1,5.2,227.0,2005.0,13,14,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,20000000.0,5.871243,49,96.0,2,3.1,174.0,2005.0,29,13,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,25000000.0,6.102059,28,101.0,1,6.1,455.0,2005.0,10,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1,20000000.0,9.704289,28,89.0,3,4.6,194.0,2005.0,17,47,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
1,15000000.0,5.615303,28,88.0,1,6.2,238.0,2005.0,10,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,3500000.0,5.190767,28,89.0,2,3.9,65.0,1994.0,14,19,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1,24000000.0,16.136048000000002,9,119.0,1,8.2,2049.0,2004.0,10,21,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,500.0,0.261278,28,78.0,1,7.5,1.0,2005.0,7,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,70000000.0,13.35076,28,118.0,1,6.3,1721.0,2005.0,17,8,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2000000.0,3.21768,28,92.0,1,6.8,31.0,2005.0,4,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,100000000.0,9.615691,39,121.0,3,6.6,1837.0,2005.0,16,177,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,14000000.0,6.067722,28,106.0,1,6.1,63.0,2005.0,15,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4200000.0,8.803869,10,114.0,2,6.3,212.0,2004.0,18,12,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3000000.0,2.528638,28,128.0,1,6.1,32.0,1949.0,18,22,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,20000000.0,8.636632,22,99.0,1,7.2,841.0,2004.0,17,19,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,35000000.0,8.949722,39,97.0,1,5.1,168.0,2005.0,16,163,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,56000000.0,7.81645,38,95.0,2,5.8,865.0,2005.0,76,14,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,53000000.0,13.314232999999998,28,118.0,2,5.4,296.0,2005.0,59,18,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,52000000.0,9.686638,39,113.0,1,6.2,519.0,2005.0,14,95,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,75000000.0,12.949715,28,91.0,2,6.0,1383.0,2005.0,20,58,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12000000.0,0.074126,28,120.0,1,6.280616412922378,0.0,1993.0,6,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13000000.0,3.14419,46,71.0,1,6.2,24.0,1993.0,15,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,7000000.0,9.391981,28,142.0,4,5.8,34.0,1968.0,13,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,25000000.0,9.313354,38,98.0,1,5.9,189.0,2005.0,15,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35000000.0,6.71898,28,105.0,4,5.5,230.0,2005.0,7,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,3000000.0,0.129004,28,94.0,1,5.0,3.0,2004.0,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5800000.0,1.799311,47,94.0,1,6.4,16.0,1987.0,17,26,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1500000.0,4.173231,28,111.0,1,6.5,43.0,2005.0,9,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,40000000.0,15.010525,28,124.0,1,7.2,2755.0,2005.0,52,99,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1,25000000.0,6.795949,28,105.0,1,5.4,118.0,2005.0,14,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,130000000.0,8.946242999999997,66,124.0,3,5.7,440.0,2005.0,16,107,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,30000000.0,6.734064999999998,39,103.0,3,5.9,186.0,2005.0,30,26,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,28000000.0,5.415639,28,111.0,1,4.9,33.0,1984.0,8,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,15000000.0,3.210693,28,189.0,1,5.8,13.0,1966.0,18,13,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2995000.0,0.773081,28,154.0,1,5.5,2.0,1944.0,20,11,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1,50000000.0,13.257255,28,109.0,1,6.6,1340.0,2005.0,20,27,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19000000.0,13.088552,28,90.0,1,6.0,606.0,2005.0,18,26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
1,4500000.0,5.69684,11,117.0,1,7.3,74.0,2004.0,12,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9200000.0,7.0852119999999985,28,114.0,2,6.0,38.0,1979.0,9,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,30000000.0,10.596719,28,107.0,1,6.5,329.0,2005.0,14,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,60000000.0,19.144611,28,101.0,1,4.7,565.0,2005.0,15,111,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
1,130000000.0,16.296471,77,144.0,4,6.6,1187.0,2005.0,20,114,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1,40000000.0,7.163099000000001,28,113.0,2,5.5,696.0,2005.0,15,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,6500000.0,9.785147,39,112.0,5,7.2,1172.0,2004.0,52,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1300000.0,0.7701640000000001,28,115.0,1,7.0,13.0,1936.0,22,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
1,45000000.0,7.90583,56,103.0,3,6.6,531.0,2005.0,23,27,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,113000000.0,13.165420999999998,28,140.0,1,7.1,4200.0,2005.0,60,15,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,45000000.0,9.875573,28,95.0,2,5.6,179.0,2005.0,20,27,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,43000000.0,6.328385,39,101.0,3,5.6,413.0,2005.0,18,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,1000000.0,18.847707,18,66.0,1,5.1,103.0,2004.0,12,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1,75000000.0,16.136217000000002,28,86.0,5,6.6,3322.0,2005.0,21,55,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2600000.0,11.600224,28,91.0,1,6.1,20.0,1993.0,13,14,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,30000000.0,7.892677000000001,28,117.0,1,4.8,77.0,2005.0,27,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
1,82000000.0,7.349842999999999,28,113.0,1,6.2,804.0,2005.0,32,104,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,25000000.0,10.323838,28,99.0,1,5.8,27.0,1997.0,15,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,88000000.0,6.363884,28,144.0,1,7.3,630.0,2005.0,68,45,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1,25000000.0,9.263965,28,119.0,3,6.3,396.0,2005.0,34,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,25000000.0,4.3500489999999985,39,107.0,2,7.0,215.0,2005.0,20,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,110000000.0,15.724373000000002,28,120.0,2,6.5,3048.0,2005.0,15,19,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1,50000000.0,6.477862,28,92.0,1,4.4,278.0,2005.0,8,64,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,2000000.0,2.812182,28,90.0,1,7.1,53.0,2004.0,11,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8250000.0,11.840985,28,171.0,1,7.0,64.0,1951.0,76,11,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1,150000000.0,28.505341,46,140.0,3,7.5,7511.0,2005.0,113,137,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
1,50000000.0,9.35239,28,101.0,1,5.1,559.0,2005.0,16,109,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,15000000.0,9.478117,48,93.0,5,6.0,395.0,2005.0,32,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,85000000.0,9.276085,28,102.0,2,4.8,463.0,2005.0,19,13,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1920000.0,2.747776,28,113.0,1,6.8,30.0,1956.0,97,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2515000.0,1.148295,28,124.0,1,6.1,17.0,1978.0,17,7,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1,132000000.0,19.929377,28,116.0,1,6.2,2397.0,2005.0,29,164,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,8000000.0,9.435123,10,80.0,2,6.9,371.0,2005.0,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45000000.0,4.373457,28,103.0,1,5.2,96.0,2005.0,17,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,30000000.0,6.53565,28,105.0,1,5.3,275.0,2005.0,12,17,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,100000000.0,19.382082,39,106.0,1,5.5,3040.0,2005.0,19,135,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,300000.0,1.687901,28,88.0,1,6.9,23.0,2005.0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,40000000.0,11.100597,28,119.0,1,6.4,1406.0,2005.0,21,34,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,13000000.0,6.361343,28,129.0,1,6.8,156.0,2005.0,27,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,8000000.0,7.422267,28,116.0,1,6.9,101.0,2005.0,15,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1500000.0,6.026159,46,93.0,1,5.6,88.0,1990.0,20,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,126000000.0,11.443647,28,136.0,1,6.5,1813.0,2005.0,41,55,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,30000000.0,4.469459,28,113.0,2,5.7,73.0,2005.0,12,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,35000000.0,8.061423,28,100.0,1,5.8,568.0,2005.0,20,40,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,135000000.0,13.89018,28,121.0,5,4.9,341.0,2005.0,23,106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,30000000.0,9.378926,28,98.0,2,5.8,142.0,2005.0,20,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,39000000.0,11.919995,28,119.0,2,7.4,1287.0,2005.0,44,19,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,10000000.0,6.5893039999999985,38,105.0,1,6.8,359.0,2005.0,19,14,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1,74050.0,2.789574,65,98.0,1,5.7,38.0,2004.0,17,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7500000.0,6.1195900000000005,41,97.0,1,4.0,38.0,2005.0,15,54,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1,50000000.0,9.039467,28,104.0,1,5.1,321.0,2005.0,22,115,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,22000000.0,5.341117,28,83.0,4,4.6,232.0,2005.0,10,75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43000000.0,10.947957,39,104.0,1,6.4,588.0,2005.0,20,99,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
1,45000000.0,6.84109,28,109.0,2,6.7,617.0,2005.0,21,57,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,80000000.0,14.987901999999998,28,132.0,2,6.8,91.0,2005.0,56,116,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,26000000.0,11.519662,28,116.0,2,6.2,2020.0,2005.0,67,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,26000000.0,6.336926999999998,28,85.0,2,6.2,471.0,2005.0,24,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,13200000.0,34.457024,9,190.0,1,9.1,661.0,1995.0,27,30,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,35000000.0,11.836827,18,76.0,1,5.2,239.0,2005.0,15,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,88000000.0,15.66148,64,118.0,4,5.6,847.0,2005.0,20,110,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,30000000.0,8.077253,39,97.0,2,5.2,204.0,2005.0,15,69,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,9000000.0,1.494688,28,97.0,1,4.5,13.0,2005.0,15,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,25000000.0,11.556484,66,129.0,4,6.9,428.0,2005.0,20,72,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,32000000.0,11.359659,10,87.0,3,6.2,1076.0,2005.0,10,17,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1,58000000.0,8.351773,28,95.0,3,6.5,595.0,2005.0,42,64,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,20000000.0,7.983902,28,100.0,1,6.2,182.0,2005.0,14,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,42000000.0,8.745216000000001,49,122.0,8,7.0,1356.0,2005.0,20,16,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1,1000000.0,9.454335,28,90.0,3,5.6,127.0,2005.0,20,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,7000000.0,7.738924000000001,28,106.0,3,7.4,251.0,2005.0,14,24,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,60000000.0,11.953553,75,105.0,2,5.0,619.0,2005.0,15,76,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,50000000.0,6.394143,56,127.0,2,6.0,450.0,2005.0,26,29,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,3000000.0,5.054419,28,94.0,2,6.2,241.0,2005.0,28,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,62000000.0,12.201912,28,93.0,1,5.4,717.0,2005.0,52,21,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,30000000.0,7.7619539999999985,39,108.0,2,6.7,165.0,2005.0,15,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,19000000.0,10.966015,28,122.0,1,6.3,675.0,2005.0,20,62,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1,55000000.0,12.419851,28,98.0,6,6.1,796.0,2005.0,15,12,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,40000000.0,12.920032,28,77.0,1,7.2,1957.0,2005.0,16,77,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,32000000.0,11.119707,49,96.0,1,6.9,850.0,2005.0,15,35,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1,50000000.0,12.369935,55,130.0,1,6.7,283.0,2005.0,34,16,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,25000000.0,6.969342,28,120.0,1,6.9,112.0,2005.0,6,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7000000.0,6.01272,38,114.0,1,6.9,394.0,2005.0,17,22,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,50000000.0,10.022102,28,110.0,1,5.8,466.0,2005.0,9,9,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1,4000000.0,5.354783,46,101.0,1,6.6,107.0,2005.0,13,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30000000.0,11.766244,46,85.0,1,6.8,660.0,2005.0,20,69,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15000000.0,11.76054,28,103.0,1,7.2,900.0,2005.0,22,22,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,30000000.0,9.783762,46,118.0,2,6.6,244.0,2005.0,17,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2700000.0,7.657918,38,93.0,1,5.9,109.0,1986.0,15,13,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
1,17000000.0,2.972529,28,154.0,1,6.5,38.0,1963.0,17,13,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1500000.0,10.952762,28,81.0,2,6.9,229.0,2005.0,41,40,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35000000.0,9.003792,28,122.0,1,5.9,156.0,2005.0,20,21,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1,14000000.0,11.787044,38,134.0,1,7.5,1531.0,2005.0,15,34,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,57000000.0,11.82081,28,123.0,1,6.1,335.0,2005.0,13,6,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,35000000.0,8.781298,28,126.0,1,6.9,127.0,2005.0,17,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7000000.0,7.523097999999999,65,93.0,1,6.8,274.0,2005.0,21,19,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,2000000.0,9.387212,31,104.0,1,7.1,221.0,2005.0,24,34,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1,18000000.0,9.929809,10,100.0,3,3.8,191.0,2005.0,11,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,10284523.0,4.349046,28,104.0,2,5.7,80.0,2005.0,11,12,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
